CUST_ID,score_thin_filers,grade
SYN_145208,0.0115842065,1
SYN_145209,0.003210332,1
SYN_145212,0.14714406,3
SYN_145220,0.28090328,4
SYN_145226,0.12014421,3
SYN_145227,0.34670964,4
SYN_145230,0.6011274,7
SYN_145239,0.29703644,4
SYN_145241,0.16039617,3
SYN_145242,0.45554322,5
SYN_145243,0.10434222,2
SYN_145244,0.13179603,3
SYN_145264,0.264838,4
SYN_145266,0.50354844,6
SYN_145267,0.29743332,4
SYN_145273,0.04425801,2
SYN_145274,0.31118283,4
SYN_145276,0.13405485,3
SYN_145277,0.24437954,4
SYN_145295,0.60556936,7
SYN_145298,0.36272734,4
SYN_145313,0.35045916,4
SYN_145330,0.37396333,5
SYN_145331,0.10127547,2
SYN_145337,0.41711828,5
SYN_145338,0.30430472,4
SYN_145343,0.042824823,2
SYN_145362,0.2767852,4
SYN_145367,0.15233573,3
SYN_145368,0.58165705,6
SYN_145374,0.106331125,2
SYN_145375,0.25914446,4
SYN_145379,0.06535277,2
SYN_145391,0.11149342,2
SYN_145403,0.07793026,2
SYN_145405,0.25654092,4
SYN_145411,0.13571255,3
SYN_145415,0.12591256,3
SYN_145420,0.03161917,1
SYN_145421,0.57645833,6
SYN_145422,0.3505392,4
SYN_145425,0.06376663,2
SYN_145426,0.075617865,2
SYN_145427,0.2542099,4
SYN_145448,0.02754887,1
SYN_145452,0.31753257,4
SYN_145459,0.10958198,2
SYN_145467,0.124284305,3
SYN_145477,0.43713817,5
SYN_145480,0.1306818,3
SYN_145483,0.00898098,1
SYN_145488,0.6342542,7
SYN_145501,0.21714364,3
SYN_145505,0.28210345,4
SYN_145506,0.1697505,3
SYN_145515,0.086355604,2
SYN_145523,0.0019498476,1
SYN_145533,0.28918406,4
SYN_145539,0.4624404,5
SYN_145567,0.02869178,1
SYN_145585,0.030513624,1
SYN_145590,0.26023817,4
SYN_145592,0.29452014,4
SYN_145593,0.20646885,3
SYN_145616,0.106249616,2
SYN_145637,0.03019384,1
SYN_145640,0.21580286,3
SYN_145641,0.1354759,3
SYN_145643,0.13789606,3
SYN_145646,0.28244528,4
SYN_145654,0.4214754,5
SYN_145655,0.019150943,1
SYN_145670,0.07611439,2
SYN_145672,0.09952669,2
SYN_145676,0.078374445,2
SYN_145683,0.80153406,8
SYN_145693,0.038051452,2
SYN_145708,0.43362054,5
SYN_145712,0.040979166,2
SYN_145721,0.38928813,5
SYN_145723,0.039710447,2
SYN_145726,0.1274347,3
SYN_145734,0.021017171,1
SYN_145755,0.8154991,8
SYN_145759,0.18260707,3
SYN_145760,0.07961344,2
SYN_145762,0.29402834,4
SYN_145766,0.1395592,3
SYN_145777,0.0322348,2
SYN_145782,0.21302593,3
SYN_145785,0.14221285,3
SYN_145790,0.045154348,2
SYN_145820,0.8324058,8
SYN_145849,0.14321432,3
SYN_145857,0.5517849,6
SYN_145860,0.122191064,3
SYN_145861,0.43578434,5
SYN_145867,0.35524455,4
SYN_145889,0.54958713,6
SYN_145903,0.025446871,1
SYN_145905,0.104219094,2
SYN_145932,0.3296586,4
SYN_145933,0.78329736,8
SYN_145937,0.3491339,4
SYN_145954,0.27502894,4
SYN_145955,0.8835924,9
SYN_145973,0.17502451,3
SYN_145998,0.028457744,1
SYN_146010,0.016674748,1
SYN_146019,0.11567634,3
SYN_146025,0.65401363,7
SYN_146064,0.082733214,2
SYN_146070,0.15116645,3
SYN_146078,0.47548828,5
SYN_146084,0.08144335,2
SYN_146094,0.70356214,7
SYN_146099,0.30461767,4
SYN_146103,0.044043165,2
SYN_146110,0.19710007,3
SYN_146121,0.25016537,4
SYN_146122,0.07479967,2
SYN_146123,0.17535348,3
SYN_146140,0.027127823,1
SYN_146182,0.22526903,3
SYN_146189,0.1160246,3
SYN_146197,0.15493049,3
SYN_146199,0.57704467,6
SYN_146201,0.39933378,5
SYN_146209,0.028359612,1
SYN_146213,0.24775103,4
SYN_146230,0.29374644,4
SYN_146236,0.59719497,7
SYN_146252,0.20874633,3
SYN_146263,0.75752544,8
SYN_146265,0.1227849,3
SYN_146288,0.28029045,4
SYN_146299,0.01784623,1
SYN_146301,0.15928838,3
SYN_146302,0.073318556,2
SYN_146305,0.14994137,3
SYN_146337,0.060895335,2
SYN_146338,0.35552496,4
SYN_146345,0.3559133,4
SYN_146350,0.28251117,4
SYN_146357,0.0037814714,1
SYN_146362,0.22647002,3
SYN_146365,0.7263043,7
SYN_146373,0.18484148,3
SYN_146396,0.0013853762,1
SYN_146399,0.5824748,6
SYN_146409,0.40558025,5
SYN_146413,0.008755241,1
SYN_146415,0.13513343,3
SYN_146417,0.08648076,2
SYN_146422,0.06951466,2
SYN_146423,0.085262425,2
SYN_146427,0.36340508,4
SYN_146434,0.32490832,4
SYN_146445,0.19462243,3
SYN_146454,0.012983573,1
SYN_146464,0.25822043,4
SYN_146467,0.04681485,2
SYN_146469,0.040163264,2
SYN_146476,0.115585454,3
SYN_146478,0.169721,3
SYN_146482,0.6732546,7
SYN_146487,0.42664757,5
SYN_146490,0.30991712,4
SYN_146499,0.10645049,2
SYN_146505,0.24207462,4
SYN_146515,0.16078575,3
SYN_146517,0.12542415,3
SYN_146525,0.8896319,9
SYN_146526,0.042184975,2
SYN_146529,0.7459718,8
SYN_146535,0.16870567,3
SYN_146542,0.19728474,3
SYN_146560,0.32118726,4
SYN_146561,0.5697016,6
SYN_146563,0.027076626,1
SYN_146566,0.14825074,3
SYN_146568,0.11813548,3
SYN_146574,0.0020543428,1
SYN_146580,0.024611462,1
SYN_146586,0.37862575,5
SYN_146603,0.4329354,5
SYN_146610,0.43872142,5
SYN_146611,0.06071465,2
SYN_146614,0.1440202,3
SYN_146624,0.42703575,5
SYN_146632,0.2697992,4
SYN_146637,0.46786746,5
SYN_146638,0.34006855,4
SYN_146640,0.37181306,5
SYN_146657,0.08292173,2
SYN_146658,0.08881375,2
SYN_146670,0.021601396,1
SYN_146674,0.22930199,3
SYN_146675,0.23574787,4
SYN_146676,0.2788239,4
SYN_146680,0.5439443,6
SYN_146702,0.033678714,2
SYN_146710,0.34817585,4
SYN_146712,0.26614848,4
SYN_146718,0.610013,7
SYN_146733,0.038103264,2
SYN_146737,0.08276474,2
SYN_146740,0.11696525,3
SYN_146747,0.12649462,3
SYN_146753,0.34472698,4
SYN_146754,0.08112993,2
SYN_146766,0.15085058,3
SYN_146777,0.0049461527,1
SYN_146792,0.20614183,3
SYN_146816,0.061901703,2
SYN_146825,0.2635558,4
SYN_146834,0.3470415,4
SYN_146841,0.14692304,3
SYN_146846,0.12290154,3
SYN_146847,0.47981778,5
SYN_146853,0.028252605,1
SYN_146860,0.08568611,2
SYN_146869,0.14632602,3
SYN_146882,0.09091352,2
SYN_146888,0.27341533,4
SYN_146891,0.216092,3
SYN_146905,0.031964663,2
SYN_146906,0.47061327,5
SYN_146913,0.23706314,4
SYN_146930,0.43930027,5
SYN_146932,0.10287755,2
SYN_146936,0.17755747,3
SYN_146941,0.033572763,2
SYN_146952,0.16392213,3
SYN_146954,0.09551265,2
SYN_146972,0.30372652,4
SYN_146976,0.21570396,3
SYN_146988,0.20911075,3
SYN_146995,0.1276861,3
SYN_146997,0.0634601,2
SYN_147000,0.26101282,4
SYN_147001,0.19007118,3
SYN_147020,0.19027705,3
SYN_147030,0.3347748,4
SYN_147060,0.5124511,6
SYN_147062,0.13611206,3
SYN_147068,0.3907522,5
SYN_147070,0.7800281,8
SYN_147078,0.34177718,4
SYN_147086,0.11489051,3
SYN_147102,0.013143431,1
SYN_147121,0.1252053,3
SYN_147125,0.59699345,7
SYN_147131,0.11849343,3
SYN_147150,0.20168725,3
SYN_147156,0.16683406,3
SYN_147160,0.39413002,5
SYN_147171,0.007004482,1
SYN_147175,0.48640576,5
SYN_147176,0.35660434,4
SYN_147178,0.38298213,5
SYN_147180,0.15394285,3
SYN_147184,0.32180715,4
SYN_147204,0.3349021,4
SYN_147212,0.057332978,2
SYN_147217,0.034674373,2
SYN_147229,0.14193042,3
SYN_147232,0.22325692,3
SYN_147236,0.61665994,7
SYN_147267,0.0032782385,1
SYN_147268,0.22150035,3
SYN_147284,0.034249563,2
SYN_147287,0.2223337,3
SYN_147307,0.06006088,2
SYN_147308,0.31521723,4
SYN_147317,0.30451438,4
SYN_147320,0.23340338,4
SYN_147324,0.4631269,5
SYN_147338,0.092132166,2
SYN_147347,0.098341666,2
SYN_147348,0.522616,6
SYN_147358,0.1988351,3
SYN_147360,0.33319134,4
SYN_147362,0.07403261,2
SYN_147363,0.5343957,6
SYN_147374,0.13682435,3
SYN_147377,0.26300085,4
SYN_147381,0.11802063,3
SYN_147385,0.18332866,3
SYN_147387,0.17786856,3
SYN_147390,0.40752268,5
SYN_147395,0.5877402,6
SYN_147396,0.32771727,4
SYN_147397,0.43622163,5
SYN_147410,0.32407644,4
SYN_147412,0.19521113,3
SYN_147415,0.014962342,1
SYN_147429,0.4103805,5
SYN_147456,0.40210667,5
SYN_147460,0.22088249,3
SYN_147467,0.37068892,5
SYN_147475,0.46315113,5
SYN_147511,0.3216151,4
SYN_147515,0.84091187,8
SYN_147526,0.19017942,3
SYN_147534,0.25616837,4
SYN_147543,0.029620161,1
SYN_147551,0.2378166,4
SYN_147557,0.17307451,3
SYN_147580,0.10323333,2
SYN_147595,0.50422925,6
SYN_147609,0.087685235,2
SYN_147627,0.33972105,4
SYN_147628,0.021660859,1
SYN_147645,0.5359589,6
SYN_147659,0.46258086,5
SYN_147676,0.18302779,3
SYN_147685,0.060613543,2
SYN_147692,0.24316598,4
SYN_147695,0.043062806,2
SYN_147708,0.09229528,2
SYN_147712,0.17414622,3
SYN_147713,0.5361208,6
SYN_147714,0.47010773,5
SYN_147716,0.36589238,4
SYN_147719,0.112122856,2
SYN_147724,0.624522,7
SYN_147749,0.19490118,3
SYN_147755,0.05596201,2
SYN_147758,0.35938963,4
SYN_147759,0.0022495494,1
SYN_147769,0.11165417,2
SYN_147773,0.214333,3
SYN_147789,0.33899397,4
SYN_147797,0.37690783,5
SYN_147803,0.038956493,2
SYN_147809,0.41298258,5
SYN_147816,0.27640945,4
SYN_147820,0.19527733,3
SYN_147821,0.0051926803,1
SYN_147826,0.122970924,3
SYN_147834,0.23813948,4
SYN_147846,0.21830459,3
SYN_147854,0.10414977,2
SYN_147855,0.33267653,4
SYN_147868,0.12090188,3
SYN_147871,0.10008504,2
SYN_147896,0.36126003,4
SYN_147916,0.45495898,5
SYN_147923,0.4779068,5
SYN_147931,0.16220778,3
SYN_147937,0.14381076,3
SYN_147940,0.19896574,3
SYN_147944,0.627211,7
SYN_147948,0.26047394,4
SYN_147950,0.16297096,3
SYN_147953,0.011422409,1
SYN_147967,0.025580946,1
SYN_147971,0.3586567,4
SYN_147994,0.2661321,4
SYN_148005,0.3578594,4
SYN_148008,0.7004164,7
SYN_148012,0.25474274,4
SYN_148015,0.0398375,2
SYN_148026,0.061668485,2
SYN_148027,0.2825619,4
SYN_148036,0.41971844,5
SYN_148041,0.09698711,2
SYN_148047,0.500506,6
SYN_148053,0.06911023,2
SYN_148055,0.21184777,3
SYN_148056,0.14707312,3
SYN_148080,0.019086827,1
SYN_148086,0.16940826,3
SYN_148132,0.3354775,4
SYN_148140,0.07072,2
SYN_148151,0.19636384,3
SYN_148153,0.20500821,3
SYN_148160,0.43132007,5
SYN_148161,0.15174487,3
SYN_148181,0.04897591,2
SYN_148185,0.38814625,5
SYN_148216,0.35335696,4
SYN_148220,0.3572064,4
SYN_148221,0.19855519,3
SYN_148267,0.62374026,7
SYN_148270,0.47951558,5
SYN_148271,0.676762,7
SYN_148273,0.10588581,2
SYN_148291,0.43735263,5
SYN_148300,0.23321775,4
SYN_148309,0.40539137,5
SYN_148314,0.00034834497,1
SYN_148329,0.41139922,5
SYN_148340,0.13697831,3
SYN_148345,0.06045522,2
SYN_148354,0.23936357,4
SYN_148366,0.119695865,3
SYN_148378,0.45119953,5
SYN_148390,0.24809623,4
SYN_148410,0.0064866897,1
SYN_148417,0.08905782,2
SYN_148419,0.64607257,7
SYN_148428,0.390265,5
SYN_148431,0.28904065,4
SYN_148444,0.19303119,3
SYN_148458,0.32256335,4
SYN_148459,0.08779472,2
SYN_148462,0.12779537,3
SYN_148468,0.028397195,1
SYN_148469,0.0014627352,1
SYN_148476,0.0101761585,1
SYN_148493,0.22874233,3
SYN_148498,0.12696528,3
SYN_148523,0.118409134,3
SYN_148531,0.13526364,3
SYN_148537,0.02731055,1
SYN_148547,0.15538277,3
SYN_148572,0.0017195195,1
SYN_148597,0.20035578,3
SYN_148603,0.1763863,3
SYN_148612,0.2255658,3
SYN_148615,0.19247058,3
SYN_148620,0.17746314,3
SYN_148626,0.17593889,3
SYN_148650,0.2738212,4
SYN_148654,0.05599245,2
SYN_148655,0.41132388,5
SYN_148660,0.03463865,2
SYN_148682,0.0050893626,1
SYN_148691,0.081549466,2
SYN_148698,0.03068756,1
SYN_148701,0.050939508,2
SYN_148705,0.0292743,1
SYN_148714,0.030509287,1
SYN_148723,0.2546663,4
SYN_148729,0.09661051,2
SYN_148732,0.32250974,4
SYN_148754,0.051894937,2
SYN_148755,0.048877325,2
SYN_148756,0.35018694,4
SYN_148764,0.1265485,3
SYN_148798,0.07654374,2
SYN_148800,0.108744405,2
SYN_148801,0.07739164,2
SYN_148819,0.2696401,4
SYN_148826,0.13635932,3
SYN_148829,0.24263732,4
SYN_148835,0.015087756,1
SYN_148844,0.054172225,2
SYN_148859,0.084740475,2
SYN_148861,0.48374295,5
SYN_148866,0.09528582,2
SYN_148879,0.27150923,4
SYN_148890,0.35517937,4
SYN_148893,0.01790048,1
SYN_148901,0.18634021,3
SYN_148916,0.0032615627,1
SYN_148918,0.351603,4
SYN_148919,0.0072347224,1
SYN_148933,0.21760395,3
SYN_148934,0.20581941,3
SYN_148937,0.0145305935,1
SYN_148941,0.11723061,3
SYN_148964,0.066025645,2
SYN_148967,0.24091446,4
SYN_148974,0.22635265,3
SYN_148978,0.23092741,3
SYN_148989,0.4360218,5
SYN_148999,0.16811919,3
SYN_149004,0.068219796,2
SYN_149014,0.25577238,4
SYN_149017,0.014088105,1
SYN_149022,0.12560983,3
SYN_149024,0.4726366,5
SYN_149029,0.16136205,3
SYN_149046,0.23090874,3
SYN_149063,0.47462356,5
SYN_149089,0.3435826,4
SYN_149097,0.13470142,3
SYN_149098,0.24672319,4
SYN_149115,0.32506436,4
SYN_149119,0.691561,7
SYN_149135,0.07309945,2
SYN_149146,0.25791195,4
SYN_149151,0.2088793,3
SYN_149156,0.0016001314,1
SYN_149159,0.4726209,5
SYN_149178,0.2817147,4
SYN_149181,0.18505022,3
SYN_149185,0.004436736,1
SYN_149196,0.23145881,3
SYN_149200,0.62079674,7
SYN_149213,0.13154013,3
SYN_149215,0.7402927,7
SYN_149221,0.42184666,5
SYN_149245,0.043648884,2
SYN_149248,0.4315331,5
SYN_149255,0.1139247,2
SYN_149257,0.42966926,5
SYN_149265,0.05208043,2
SYN_149266,0.30313778,4
SYN_149267,0.036248863,2
SYN_149289,0.24686189,4
SYN_149302,0.41403028,5
SYN_149303,0.062195826,2
SYN_149304,0.002078722,1
SYN_149306,0.18140984,3
SYN_149308,0.024169467,1
SYN_149318,0.3240555,4
SYN_149326,0.22629903,3
SYN_149329,0.38676286,5
SYN_149343,0.07367751,2
SYN_149346,0.09416946,2
SYN_149352,0.029512774,1
SYN_149370,0.08929935,2
SYN_149380,0.13463728,3
SYN_149384,0.04525641,2
SYN_149389,0.0770644,2
SYN_149400,0.20758069,3
SYN_149404,0.3261216,4
SYN_149413,0.42858288,5
SYN_149414,0.3415726,4
SYN_149417,0.17566746,3
SYN_149427,0.08272475,2
SYN_149432,0.45825425,5
SYN_149434,0.17018539,3
SYN_149441,0.642044,7
SYN_149442,0.23766449,4
SYN_149445,0.11961574,3
SYN_149453,0.03294059,2
SYN_149458,0.55543727,6
SYN_149471,0.17440386,3
SYN_149479,0.41496718,5
SYN_149482,0.32788572,4
SYN_149487,0.4878959,5
SYN_149490,0.4035197,5
SYN_149495,0.095064625,2
SYN_149504,0.53520566,6
SYN_149510,0.1874318,3
SYN_149514,0.029269118,1
SYN_149539,0.18217553,3
SYN_149549,0.47807586,5
SYN_149556,0.05543853,2
SYN_149581,0.89807445,9
SYN_149585,0.45168516,5
SYN_149591,0.3966749,5
SYN_149604,0.3861608,5
SYN_149609,0.25026625,4
SYN_149612,0.0062030233,1
SYN_149624,0.6071778,7
SYN_149626,0.6282576,7
SYN_149636,0.20588624,3
SYN_149637,0.53368384,6
SYN_149645,0.63391,7
SYN_149649,0.09870563,2
SYN_149654,0.29140976,4
SYN_149655,0.18682684,3
SYN_149660,0.0806267,2
SYN_149678,0.07348826,2
SYN_149687,0.007860488,1
SYN_149690,0.023758056,1
SYN_149702,0.08959639,2
SYN_149710,0.2707165,4
SYN_149724,0.43045494,5
SYN_149743,0.011856109,1
SYN_149752,0.117287874,3
SYN_149778,0.044554796,2
SYN_149783,0.01141871,1
SYN_149793,0.15834998,3
SYN_149795,0.13759205,3
SYN_149798,0.42215738,5
SYN_149808,0.003317456,1
SYN_149816,0.19496132,3
SYN_149817,0.19642115,3
SYN_149819,0.0007378584,1
SYN_149823,0.15136775,3
SYN_149827,0.16283889,3
SYN_149830,0.14289895,3
SYN_149832,0.33261374,4
SYN_149837,0.008342265,1
SYN_149840,0.0053615593,1
SYN_149848,0.16012374,3
SYN_149851,0.025685221,1
SYN_149855,0.33926374,4
SYN_149867,0.015270569,1
SYN_149871,0.4234323,5
SYN_149880,0.19430056,3
SYN_149886,0.14557628,3
SYN_149898,0.5248582,6
SYN_149913,0.6375576,7
SYN_149919,0.16261902,3
SYN_149923,0.44949448,5
SYN_149925,0.1717727,3
SYN_149941,0.29120025,4
SYN_149943,0.108620584,2
SYN_149947,0.031204669,1
SYN_149954,0.38451037,5
SYN_149956,0.44318223,5
SYN_149963,0.25037843,4
SYN_149979,0.15830281,3
SYN_149980,0.30030078,4
SYN_149988,0.36776844,4
SYN_149994,0.000842064,1
SYN_150001,0.3752142,5
SYN_150002,0.0482392,2
SYN_150010,0.3367803,4
SYN_150012,0.04056672,2
SYN_150015,0.35827765,4
SYN_150038,0.3009177,4
SYN_150044,0.003329998,1
SYN_150048,0.43788654,5
SYN_150050,0.3886413,5
SYN_150059,0.32715356,4
SYN_150067,0.5156928,6
SYN_150081,0.24972077,4
SYN_150082,0.0710636,2
SYN_150102,0.28318268,4
SYN_150103,0.48686382,5
SYN_150106,0.3462388,4
SYN_150109,0.35499817,4
SYN_150112,0.027553387,1
SYN_150113,0.273682,4
SYN_150118,0.118309096,3
SYN_150128,0.22179997,3
SYN_150131,0.10290488,2
SYN_150132,0.30836338,4
SYN_150140,0.050039995,2
SYN_150148,0.24786869,4
SYN_150149,0.096798904,2
SYN_150150,0.21334931,3
SYN_150151,0.10976827,2
SYN_150160,0.24734186,4
SYN_150185,0.020529155,1
SYN_150188,0.044268653,2
SYN_150190,0.5520751,6
SYN_150204,0.018174533,1
SYN_150208,0.20988923,3
SYN_150217,0.2173889,3
SYN_150229,0.17598207,3
SYN_150236,0.07329428,2
SYN_150246,0.22809364,3
SYN_150251,0.5712674,6
SYN_150253,0.31805462,4
SYN_150273,0.033241346,2
SYN_150293,0.4275257,5
SYN_150295,0.58591753,6
SYN_150309,0.10269666,2
SYN_150317,0.38718244,5
SYN_150324,0.35606596,4
SYN_150329,0.52384174,6
SYN_150331,0.19770046,3
SYN_150337,0.23283367,3
SYN_150347,0.1675668,3
SYN_150350,0.14046448,3
SYN_150351,0.11377864,2
SYN_150360,0.42576125,5
SYN_150366,0.22220206,3
SYN_150367,0.19332713,3
SYN_150371,0.2004285,3
SYN_150372,0.46322605,5
SYN_150375,0.16876784,3
SYN_150376,0.34069386,4
SYN_150377,0.040235993,2
SYN_150381,0.065685354,2
SYN_150389,0.06955594,2
SYN_150397,0.14943679,3
SYN_150398,0.51230264,6
SYN_150406,0.62759584,7
SYN_150422,0.46394983,5
SYN_150429,0.62504435,7
SYN_150438,0.17503715,3
SYN_150446,0.16655977,3
SYN_150449,0.13314499,3
SYN_150450,0.014992585,1
SYN_150452,0.34504953,4
SYN_150474,0.64671,7
SYN_150477,0.21623588,3
SYN_150484,0.4075686,5
SYN_150485,0.051302217,2
SYN_150490,0.22238371,3
SYN_150494,0.01831484,1
SYN_150505,0.06694764,2
SYN_150510,0.6521864,7
SYN_150512,0.30032766,4
SYN_150545,0.17943457,3
SYN_150556,0.2524503,4
SYN_150557,0.45158458,5
SYN_150563,0.045890406,2
SYN_150571,0.028580643,1
SYN_150573,0.3277265,4
SYN_150574,0.051817063,2
SYN_150585,0.49837026,5
SYN_150590,0.4478307,5
SYN_150598,0.26067623,4
SYN_150599,0.7910792,8
SYN_150613,0.16950415,3
SYN_150614,0.12644656,3
SYN_150619,0.06708715,2
SYN_150621,0.44903982,5
SYN_150634,0.32546672,4
SYN_150641,0.061784267,2
SYN_150659,0.002105025,1
SYN_150665,0.38139716,5
SYN_150672,0.3603926,4
SYN_150684,0.07888605,2
SYN_150689,0.45554343,5
SYN_150693,0.12837827,3
SYN_150705,0.39457753,5
SYN_150723,0.10902906,2
SYN_150726,0.30601525,4
SYN_150727,0.39578366,5
SYN_150729,0.09856011,2
SYN_150735,0.13426471,3
SYN_150752,0.13000701,3
SYN_150753,0.32143354,4
SYN_150755,0.17718217,3
SYN_150771,0.32106808,4
SYN_150787,0.20775615,3
SYN_150791,0.035282206,2
SYN_150797,0.24058329,4
SYN_150804,0.21002772,3
SYN_150810,0.06812059,2
SYN_150815,0.076673694,2
SYN_150818,0.37359223,5
SYN_150819,0.2613539,4
SYN_150822,0.00047141023,1
SYN_150823,0.23255101,3
SYN_150825,0.40439874,5
SYN_150826,0.009722887,1
SYN_150836,0.00027369426,1
SYN_150849,0.09821179,2
SYN_150850,0.015309984,1
SYN_150862,0.63967115,7
SYN_150878,0.1464071,3
SYN_150881,0.11650743,3
SYN_150890,0.26710856,4
SYN_150908,0.1959687,3
SYN_150916,0.3529906,4
SYN_150922,0.313778,4
SYN_150926,0.019288886,1
SYN_150933,0.44664198,5
SYN_150939,0.21668254,3
SYN_150941,0.38676214,5
SYN_150950,0.036831997,2
SYN_150957,0.08548348,2
SYN_150959,0.012348149,1
SYN_150961,0.34515288,4
SYN_150967,0.22046864,3
SYN_150969,0.2967933,4
SYN_150981,0.41656303,5
SYN_150982,0.09600657,2
SYN_150983,0.46844319,5
SYN_151008,0.03219962,2
SYN_151010,0.7700705,8
SYN_151016,0.25546765,4
SYN_151041,0.2743206,4
SYN_151053,0.45423004,5
SYN_151057,0.104327716,2
SYN_151072,0.16179226,3
SYN_151079,0.083082706,2
SYN_151085,0.03625273,2
SYN_151092,0.04646368,2
SYN_151096,0.09695225,2
SYN_151098,0.13768208,3
SYN_151102,0.41679502,5
SYN_151104,0.15446995,3
SYN_151112,0.39010206,5
SYN_151128,0.021850657,1
SYN_151141,0.23433542,4
SYN_151147,0.1653092,3
SYN_151157,0.37280366,5
SYN_151158,0.6649947,7
SYN_151159,0.05657134,2
SYN_151160,0.24140993,4
SYN_151165,0.28790033,4
SYN_151174,0.029412989,1
SYN_151175,0.15021503,3
SYN_151186,0.3819591,5
SYN_151198,0.26978505,4
SYN_151205,0.23096678,3
SYN_151235,0.19461693,3
SYN_151238,0.0752619,2
SYN_151242,0.50354946,6
SYN_151244,0.035104807,2
SYN_151251,0.05355382,2
SYN_151258,0.5233129,6
SYN_151259,0.31179234,4
SYN_151260,0.2718827,4
SYN_151263,0.07810259,2
SYN_151283,0.12904537,3
SYN_151287,0.5126177,6
SYN_151293,0.23919047,4
SYN_151295,0.32015604,4
SYN_151300,0.2783436,4
SYN_151311,0.22006564,3
SYN_151317,0.047974296,2
SYN_151324,0.50471693,6
SYN_151331,0.16811743,3
SYN_151333,0.29085305,4
SYN_151340,0.09215857,2
SYN_151343,0.37607706,5
SYN_151346,0.3311266,4
SYN_151349,0.005802345,1
SYN_151362,0.28701812,4
SYN_151377,0.26546133,4
SYN_151382,0.5922489,6
SYN_151387,0.6099333,7
SYN_151391,0.49627054,5
SYN_151394,0.3055094,4
SYN_151395,0.35797206,4
SYN_151408,0.00085222634,1
SYN_151413,0.3357121,4
SYN_151424,0.19737697,3
SYN_151425,0.52249473,6
SYN_151439,0.16890752,3
SYN_151458,0.44254917,5
SYN_151460,0.17855301,3
SYN_151476,0.48413947,5
SYN_151479,0.020238094,1
SYN_151480,0.20670275,3
SYN_151488,0.23661779,4
SYN_151504,0.050745733,2
SYN_151521,0.045682862,2
SYN_151522,0.17066945,3
SYN_151547,0.21224332,3
SYN_151549,0.14023872,3
SYN_151563,0.55110073,6
SYN_151570,0.24001245,4
SYN_151575,0.009086565,1
SYN_151591,0.26061046,4
SYN_151595,0.14761752,3
SYN_151600,0.04290599,2
SYN_151605,0.26715684,4
SYN_151617,0.31331033,4
SYN_151631,0.22371265,3
SYN_151635,0.40853128,5
SYN_151642,0.14040998,3
SYN_151658,0.34676594,4
SYN_151674,0.043982785,2
SYN_151675,0.09580143,2
SYN_151677,0.13524534,3
SYN_151679,0.39608827,5
SYN_151681,0.23655993,4
SYN_151686,0.014436952,1
SYN_151689,0.05861076,2
SYN_151703,0.33030835,4
SYN_151718,0.52562296,6
SYN_151722,0.104469925,2
SYN_151736,0.010824599,1
SYN_151741,0.250575,4
SYN_151747,0.00011192523,1
SYN_151755,0.20462729,3
SYN_151758,0.19097167,3
SYN_151760,0.026197335,1
SYN_151761,0.009937859,1
SYN_151763,0.027957503,1
SYN_151774,0.037741486,2
SYN_151780,0.013231243,1
SYN_151785,0.2707742,4
SYN_151791,0.21720207,3
SYN_151792,0.19430006,3
SYN_151800,0.110890426,2
SYN_151809,0.07958558,2
SYN_151833,0.29774892,4
SYN_151857,0.011179876,1
SYN_151871,0.1269462,3
SYN_151880,0.15970527,3
SYN_151885,0.23979726,4
SYN_151892,0.026855184,1
